Id,Name,Surname,Division,Manager,Gender,Ethnicity,Disability,Veteran,Age,Nationality
7956,Sage,Avery,Sales,Yes,Female,White,Yes,No,65,Canadian
7957,Nathan,Reese,HR,No,Prefer not to say,White,Yes,No,32,Canadian
7958,Bob,Harris,Sales,No,Male,White,No,No,25,Canadian
7959,Carter,Flynn,Sales,No,Female,Other,Yes,No,40,American
7960,Hank,Flanders,Sales,No,Female,White,No,No,44,German
7961,Hayden,Gordon,Finance,Yes,Male,White,No,No,31,Spanish
7962,Bristol,Donovan,Operations,No,Female,Latin,No,No,40,Canadian
7963,Noah,Foxley,Operations,No,Male,White,No,No,43,Philippine
7964,Jayden,Mccormick,Finance,No,Male,White,No,No,37,Bangladeshi
7965,Nate,Steer,Sales,No,Female,White,No,No,60,Canadian
7966,Jaylene,Mcguire,Operations,No,Prefer not to say,White,Yes,No,26,American
7967,Chris,Alldridge,Finance,No,Male,White,No,No,27,Indian
7968,Irene,Yard,IT,No,Female,White,Yes,No,44,Korean
7969,Madison,Collins,Marketing,No,Male,Asian,Yes,No,40,Mexican
7970,Paula,Callan,IT,No,Male,Asian,No,No,31,Canadian
7971,Andie,Poole,Marketing,No,Male,Asian,No,No,25,Canadian
7972,Daron,Eaton,Finance,No,Female,White,No,No,42,Canadian
7973,Javier,Morris,Operations,No,Male,White,No,No,60,Indian
7974,Martin,Ventura,Finance,No,Male,White,No,No,27,Indian
7975,Owen,Campbell,Finance,No,Male,Asian,Yes,No,38,Canadian
7976,Fred,Crawford,IT,Yes,Male,Black,No,No,39,Canadian
7977,Gil,Varley,IT,Yes,Male,White,No,No,58,Canadian
7978,Felicity,Graham,Sales,No,Male,Latin,No,No,26,Canadian
7979,Benjamin,Cobb,Finance,No,Male,White,No,No,37,German
7980,Kieth,Thompson,Sales,No,Male,White,No,No,38,Canadian
7981,Isla,Cox,IT,Yes,Female,Asian,No,No,40,Indian
7982,Joyce,Ebden,IT,No,Female,White,No,No,62,Kuwaiti
7983,Carmen,Nurton,Marketing,No,Prefer not to say,White,No,No,62,Canadian
7984,Chuck,Redwood,Finance,No,Female,White,No,No,34,Canadian
7985,Julian,Cavanagh,Sales,No,Male,White,No,No,57,Canadian
7986,Phoebe,Page,IT,No,Female,White,No,No,45,Indian
7987,Daniel,Rust,Finance,No,Male,White,No,No,51,Indian
7988,Tania,Hall,Finance,No,Female,Asian,Yes,No,50,Indian
7989,Chris,Norman,Finance,No,Female,White,No,No,43,Canadian
7990,Rosie,Sylvester,Sales,No,Male,White,No,No,35,Jordanian
7991,Kimberly,Silva,Sales,No,Male,Asian,No,No,35,Canadian
7992,Gina,Tait,Sales,No,Prefer not to say,White,Yes,No,34,American
7993,Russel,Morley,Operations,No,Female,Asian,No,No,33,Vietnamese
7994,Kenzie,James,Finance,No,Female,Asian,No,No,57,Moroccan
7995,Jennifer,Lewis,Sales,No,Male,White,No,No,65,Canadian
7996,Danny,Carpenter,HR,No,Female,White,No,No,43,Korean
7997,Chris,Everett,Finance,No,Female,White,Yes,No,26,Canadian
7998,Andrea,Niles,Operations,No,Male,White,No,No,44,Ukrainian
7999,Britney,Redfern,IT,No,Male,Latin,No,No,43,Philippine
8000,Carmella,Tyler,Finance,No,Male,White,No,No,35,Kuwaiti
8001,Penny,Baldwin,Operations,No,Male,White,No,No,26,Canadian
8002,Matt,Terry,RD,Yes,Female,White,No,No,29,Canadian
8003,Rihanna,Adler,Operations,No,Prefer not to say,Asian,No,No,33,Canadian
8004,Julian,Wilkinson,Marketing,No,Female,White,No,No,40,Greek
8005,Sharon,Moran,IT,No,Male,White,No,No,36,Vietnamese
8006,Mara,Bell,HR,No,Male,White,No,No,39,Emirati
8007,Josh,Dubois,Operations,No,Male,Asian,No,No,33,Polish
8008,Kirsten,Forth,Operations,Yes,Female,White,No,No,30,Indian
8009,Ema,Wilson,Sales,No,Male,Middle Eastern,No,No,24,Canadian
8010,Alessandra,Sawyer,Operations,No,Male,Asian,No,No,46,American
8011,Cedrick,Dubois,RD,No,Male,White,Yes,No,39,Canadian
8012,Kurt,Moore,Sales,No,Prefer not to say,White,No,No,25,Korean
8013,Courtney,Hill,Operations,No,Female,White,No,No,30,Canadian
8014,Chad,Young,Marketing,No,Male,White,No,No,38,Canadian
8015,Nicole,Oakley,Sales,No,Female,White,No,No,28,Canadian
8016,Kurt,Ranks,IT,No,Male,White,No,No,27,Zambian
8017,Kurt,Clarke,IT,No,Male,Latin,No,No,50,Colombian
8018,Harry,Slater,Sales,No,Female,White,No,No,38,Canadian
8019,Ellen,Zaoui,IT,Yes,Female,White,No,No,25,Canadian
8020,Noah,Silva,Operations,Yes,Female,White,No,No,37,Philippine
8021,Daniel,Wilson,HR,No,Male,White,No,No,65,Canadian
8022,Brad,Coll,Operations,Yes,Male,Asian,Yes,No,36,American
8023,Molly,Redden,HR,No,Male,Black,No,No,40,Canadian
8024,Aleksandra,Andersson,Finance,No,Female,White,No,No,34,Afghan
8025,Johnathan,Ellwood,Finance,No,Male,White,Yes,No,37,German
8026,Rick,Widdows,Sales,No,Female,White,Yes,No,42,Ukrainian
8027,Celina,Mccall,Marketing,No,Female,White,No,No,30,Canadian
8028,Beatrice,John,IT,No,Male,Asian,No,No,41,Moroccan
8029,Alma,Clarke,Marketing,No,Male,White,No,No,65,German
8030,Shannon,Calderwood,Sales,No,Male,White,Yes,No,60,Canadian
8031,Janelle,Vollans,HR,No,Male,White,No,No,63,Canadian
8032,Marvin,Williams,Sales,No,Male,Asian,Yes,No,27,Canadian
8033,Boris,Flynn,Sales,No,Prefer not to say,Middle Eastern,No,Yes,40,Canadian
8034,Barney,Antcliff,HR,No,Prefer not to say,White,No,No,48,Indian
8035,Melody,Moore,Finance,No,Male,White,No,No,39,Canadian
8036,Caleb,Grey,Sales,No,Male,Middle Eastern,No,No,25,Polish
8037,Raquel,Jarvis,IT,No,Male,White,No,No,43,Indian
8038,Emery,Vane,IT,No,Male,White,No,No,50,Chilean
8039,Doug,Lynch,IT,No,Male,White,No,No,43,Greek
8040,Logan,Wild,Marketing,No,Female,White,Yes,No,42,British
8041,Ethan,Simpson,IT,Yes,Male,White,Yes,No,36,Canadian
8042,Trisha,Asher,Marketing,Yes,Male,White,No,No,45,Canadian
8043,George,West,Sales,No,Prefer not to say,Asian,No,No,38,Canadian
8044,Fred,Faulkner,Sales,No,Male,White,No,No,64,Canadian
8045,Luke,Steer,Sales,No,Female,White,Prefer not to say,No,38,Indian
8046,Marina,Chappell,Operations,No,Male,White,No,No,25,Canadian
8047,Hayden,Vollans,Finance,No,Male,White,No,No,24,Colombian
8048,Owen,Dixon,IT,No,Male,White,Yes,No,43,Bangladeshi
8049,Alexander,Graham,Marketing,No,Male,White,No,No,32,Greek
8050,Moira,Shaw,IT,No,Male,White,No,No,42,Indian
8051,David,Jordan,HR,No,Male,White,No,No,25,Philippine
8052,Mina,Tutton,IT,No,Male,White,No,No,29,American
8053,Mina,Potter,Sales,No,Male,White,No,No,30,Libyan
8054,Blake,Howard,IT,No,Male,White,No,No,38,Israeli
8055,Isabel,Pickard,HR,Yes,Male,Asian,No,No,30,Kuwaiti
8056,Leroy,Hilton,Marketing,Yes,Female,Asian,No,No,28,Canadian
8057,Alessia,Cox,IT,No,Male,Asian,No,No,43,Korean
8058,Kurt,Garcia,IT,No,Male,White,No,No,54,British
8059,Chester,Summers,Operations,No,Other,White,No,No,29,Canadian
8060,Lucy,Stewart,Operations,Yes,Male,White,No,No,35,Indian
8061,Rufus,Gordon,Sales,No,Male,White,Yes,No,27,Indian
8062,Kaylee,James,Sales,No,Male,White,No,No,25,Greek
8063,Alessia,Nurton,Marketing,No,Other,White,Yes,No,47,Canadian
8064,Chester,Leigh,HR,No,Male,Asian,No,No,52,Indian
8065,Belinda,Torres,IT,No,Female,White,No,No,41,Canadian
8066,William,Goldsmith,Finance,No,Male,White,No,No,37,Canadian
8067,Priscilla,Olson,IT,No,Male,White,No,No,25,Indian
8068,Luna,Neal,RD,No,Male,White,No,Prefer not to say,56,Canadian
8069,Oliver,Swan,Sales,No,Female,Asian,No,No,29,Canadian
8070,Rocco,Ventura,Finance,No,Male,Asian,No,No,36,Indian
8071,Nate,Ebden,Operations,No,Female,White,Yes,No,36,Ukrainian
8072,Benny,Lewis,IT,No,Male,White,No,No,55,Indian
8073,Aleksandra,Umney,Operations,No,Male,White,No,No,35,Albanian
8074,Raquel,Clark,Marketing,No,Male,White,No,No,42,Canadian
8075,Jack,Smith,IT,No,Transgender,White,Yes,No,57,Chinese
8076,Chester,Asher,RD,No,Male,White,No,No,40,Bangladeshi
8077,Gloria,Carter,Marketing,No,Female,White,No,No,62,Indian
8078,Chad,Burge,Sales,No,Male,Middle Eastern,No,No,32,Indian
8079,Russel,Horton,IT,Yes,Female,White,No,No,53,Canadian
8080,Sebastian,Strong,Finance,No,Prefer not to say,White,Prefer not to say,No,39,Canadian
8081,Janice,Townend,Sales,Yes,Male,Other,No,No,62,Philippine
8082,Gladys,Shaw,Sales,No,Male,White,No,No,30,Philippine
8083,Rick,Brennan,Finance,No,Male,White,No,No,25,Canadian
8084,Hazel,Bell,Finance,No,Male,White,No,No,27,Colombian
8085,Mark,Kelly,Finance,No,Female,White,No,No,41,Moroccan
8086,Doug,Drummond,Sales,No,Male,Asian,No,No,28,Canadian
8087,Andrea,Darcy,Sales,No,Female,White,No,No,30,Canadian
8088,Tom,Thorne,HR,No,Female,White,No,No,45,Cuban
8089,Tyler,Rowan,IT,No,Prefer not to say,White,No,No,32,Canadian
8090,Rocco,Farrow,Sales,No,Male,White,No,No,27,Canadian
8091,Rae,Selby,Finance,No,Male,White,No,No,39,American
8092,David,Long,Operations,No,Prefer not to say,White,No,No,47,Canadian
8093,William,Kelly,Sales,No,Male,Other,Yes,No,65,Canadian
8094,Sebastian,Andersson,Operations,No,Male,Asian,No,No,37,Canadian
8095,Janice,Newman,Marketing,Yes,Non-binary/non-conforming,White,No,No,47,American
8096,Zoe,Murphy,IT,No,Female,Asian,No,No,45,Canadian
8097,Christine,Whitehouse,Finance,Yes,Male,White,No,No,36,Canadian
8098,Ruth,Snell,Operations,No,Prefer not to say,White,No,No,62,Canadian
8099,Ramon,Jarvis,Sales,No,Transgender,White,No,No,28,American
8100,Olivia,Yates,Marketing,No,Female,Middle Eastern,No,No,42,Canadian
8101,Macy,Slater,HR,No,Female,White,No,No,28,Egyptian
8102,Gabriel,Thomson,Sales,No,Male,White,No,No,27,Greek
8103,Noemi,Driscoll,Finance,No,Male,White,No,No,45,British
8104,Rick,Archer,Marketing,No,Female,White,No,No,24,Canadian
8105,Alexander,Cox,IT,No,Male,White,No,No,47,Canadian
8106,Tiffany,Lee,Sales,No,Female,White,No,No,40,Canadian
8107,Estrella,Stevens,Sales,No,Male,White,No,No,26,German
8108,Macy,Mcleod,IT,Yes,Male,White,No,No,38,American
8109,John,Benson,IT,Yes,Female,Latin,Yes,No,61,Indonesian
8110,Peter,Ellery,IT,No,Male,White,No,No,36,Korean
8111,John,Phillips,Finance,No,Female,Black,No,No,56,Vietnamese
8112,Keira,Power,Sales,No,Male,White,No,No,33,American
8113,Carrie,Whittle,Operations,No,Female,White,No,No,28,Canadian
8114,Joseph,Knight,Sales,No,Non-binary/non-conforming,White,No,No,60,Greek
8115,Carl,Lucas,HR,No,Female,White,Yes,No,41,Canadian
8116,Melody,Alexander,Sales,No,Male,White,No,No,29,Canadian
8117,Ruth,Fields,Sales,No,Male,Asian,No,No,37,Vietnamese
8118,Rocco,Barclay,Sales,No,Female,White,No,No,37,Philippine
8119,Chester,Walsh,IT,No,Male,White,No,No,25,American
8120,Marjorie,Davies,Sales,No,Male,White,Yes,No,30,Canadian
8121,Wade,Rowe,Marketing,No,Female,White,No,No,35,American
8122,Danny,White,IT,No,Female,White,No,No,30,Polish
8123,Liliana,Brennan,Sales,No,Male,Prefer not to say,No,No,36,British
8124,Marilyn,Hardwick,IT,No,Female,White,No,No,28,Finnish
8125,Daria,Attwood,Sales,No,Male,White,No,No,34,Canadian
8126,Bryce,Richardson,HR,No,Male,White,No,No,26,Canadian
8127,Gil,Tyrrell,RD,No,Male,White,No,No,32,Canadian
8128,Kurt,Umney,HR,No,Male,White,No,No,43,Canadian
8129,Freya,Thomas,IT,No,Male,Latin,Yes,No,42,Colombian
8130,Marvin,Fulton,Marketing,No,Male,White,No,No,32,Canadian
8131,Molly,Watson,IT,No,Male,Asian,No,No,30,German
8132,Aileen,Andersson,HR,No,Female,Asian,No,No,28,Canadian
8133,Karen,Lynn,Finance,No,Male,Black,No,No,50,Greek
8134,Tom,Stone,Operations,Yes,Male,White,No,No,43,Ukrainian
8135,Kieth,Drew,Finance,No,Female,Asian,No,No,26,Canadian
8136,Melody,Andrews,Marketing,No,Male,White,Yes,No,61,Canadian
8137,Domenic,Gray,Operations,No,Female,White,No,No,33,Vietnamese
8138,Danny,Yang,Sales,No,Male,White,No,No,36,German
8139,Eden,Woods,IT,No,Female,White,No,No,29,Canadian
8140,Joyce,Stone,Sales,No,Male,White,No,No,51,Indian
8141,Doug,Stuart,HR,No,Male,White,Prefer not to say,No,25,British
8142,Alan,Bell,IT,No,Male,White,No,No,26,Greek
8143,Harvey,Brennan,IT,No,Male,White,No,No,52,Canadian
8144,Camila,Doherty,Finance,Yes,Male,White,No,No,35,Canadian
8145,Bristol,Ellery,Sales,No,Male,Asian,No,No,38,Canadian
8146,Courtney,Casey,RD,No,Female,White,No,No,37,Canadian
8147,Isabel,Windsor,Sales,No,Male,White,No,No,65,Polish
8148,Sebastian,Bowen,Sales,No,Male,White,No,No,28,English
8149,Rita,Cork,Sales,No,Prefer not to say,White,Yes,No,41,Greek
8150,Carina,Bright,HR,No,Female,Asian,No,No,40,British
8151,Kirsten,Rossi,Operations,No,Male,White,No,No,34,Hungarian
8152,Diane,Williams,Finance,No,Male,White,No,No,36,Indian
8153,Martin,Kennedy,Marketing,No,Male,White,No,No,50,Greek
8154,Nicholas,Garner,Sales,No,Female,White,No,No,48,Canadian
8155,Mason,Rowan,IT,No,Female,White,Yes,No,27,Canadian
8156,Nicholas,Ingham,Sales,No,Male,White,No,No,34,Colombian
8157,Julius,Slater,IT,No,Female,White,No,No,38,Canadian
8158,Rosalyn,Gibbons,HR,No,Female,Asian,No,No,45,Canadian
8159,Angela,Maxwell,Operations,No,Male,White,Yes,No,65,American
8160,Sienna,Herbert,IT,No,Male,White,No,No,27,English
8161,Francesca,Drummond,Marketing,No,Male,White,Yes,No,40,Canadian
8162,Danielle,James,Sales,No,Male,Middle Eastern,No,No,33,Canadian
8163,George,Davies,Sales,No,Female,White,No,No,42,Indian
8164,Hayden,Tailor,Finance,No,Male,White,No,No,25,Malaysian
8165,Denis,Ellery,Sales,No,Male,Prefer not to say,No,No,48,Canadian
8166,Madelyn,Morgan,HR,No,Female,White,No,No,40,Canadian
8167,George,Wise,Operations,No,Male,White,No,No,59,Canadian
8168,Brad,Wade,Marketing,No,Female,White,No,No,31,Canadian
8169,Aiden,Sanchez,Finance,No,Male,Latin,Prefer not to say,No,62,Canadian
8170,Winnie,Radley,IT,No,Female,Black,No,No,64,Canadian
8171,Destiny,Abbot,HR,No,Female,White,No,No,29,British
8172,Benny,Grey,HR,No,Female,Other,No,No,37,Canadian
8173,Peter,Vaughn,IT,Yes,Male,White,No,No,26,Canadian
8174,Elijah,Kennedy,IT,No,Male,White,No,No,52,Albanian
8175,Ethan,Tyler,RD,No,Male,White,Yes,No,47,British
8176,Benny,Gardner,Sales,No,Female,White,No,No,65,Indian
8177,Jade,Lynn,HR,No,Prefer not to say,White,No,No,40,Mexican
8178,Liam,Torres,HR,No,Male,Asian,Yes,No,37,English
8179,Vicky,Nobbs,Operations,No,Male,White,No,No,43,Canadian
8180,Maxwell,Ellery,HR,No,Male,White,No,No,52,Colombian
8181,Adeline,Broomfield,IT,No,Male,White,No,No,26,Philippine
8182,Mabel,Lewis,Finance,No,Male,Middle Eastern,Prefer not to say,No,54,German
8183,Tyson,Attwood,Sales,No,Male,Middle Eastern,No,No,33,American
8184,Ramon,Steer,IT,No,Female,White,No,No,39,Canadian
8185,Gemma,Devonport,Sales,No,Male,Asian,No,Yes,42,Canadian
8186,Nate,Spencer,Finance,No,Male,Middle Eastern,Yes,No,43,Canadian
8187,Kieth,Callan,IT,No,Female,Latin,Yes,No,29,Canadian
8188,Liv,Whinter,IT,No,Female,Asian,No,No,29,Canadian
8189,Rita,Bayliss,Sales,No,Female,White,No,No,31,Canadian
8190,Sloane,Flynn,IT,No,Female,White,No,No,32,American
8191,Freya,Whittle,Operations,No,Male,White,No,No,44,Canadian
8192,Maddison,Newman,Sales,No,Female,Asian,No,No,32,Indian
8193,Joseph,Blackburn,Marketing,No,Male,White,No,No,63,British
8194,Jennifer,Burge,HR,No,Non-binary/non-conforming,White,No,No,28,Canadian
8195,Clint,Wilson,Operations,No,Male,White,Yes,No,42,Canadian
8196,Oliver,Flett,Sales,No,Male,Asian,Yes,No,34,Mexican
8197,Stacy,Cameron,Sales,No,Female,White,No,No,38,Canadian
8198,Liam,Patel,Sales,No,Non-binary/non-conforming,White,Yes,No,56,Polish
8199,Molly,Oswald,IT,No,Transgender,White,No,No,35,Polish
8200,Nancy,Whinter,IT,No,Male,Asian,No,No,30,Indian
8201,Boris,Ellery,Sales,No,Female,Latin,No,No,41,Canadian
8202,Rosalyn,Jeffery,Sales,No,Female,White,No,No,39,Canadian
8203,Chloe,Edmonds,HR,No,Male,White,No,No,57,American
8204,Tony,Rogers,IT,No,Female,White,Yes,No,65,Indian
8205,Johnathan,Davies,RD,Yes,Male,White,No,No,27,Canadian
8206,Alice,Vaughan,Sales,No,Male,White,No,No,62,Greek
8207,Logan,Robertson,Marketing,No,Male,White,No,No,32,Canadian
8208,Mason,Owen,Sales,No,Female,White,No,No,25,Canadian
8209,Johnathan,Osmond,Sales,No,Male,White,No,No,49,Norwegian
8210,Fred,Ramsey,IT,No,Male,White,Prefer not to say,No,44,Canadian
8211,Manuel,Rigg,RD,No,Male,White,No,No,41,Iranian
8212,Lindsay,Fisher,Sales,Yes,Female,White,No,No,25,Lebanese
8213,Matthew,Hamilton,HR,No,Male,White,Yes,No,53,Canadian
8214,Rufus,Parker,Sales,No,Male,White,Prefer not to say,No,40,American
8215,Wade,Morris,Marketing,No,Male,Asian,No,No,43,Polish
8216,Leroy,Mason,Sales,No,Male,White,Yes,No,35,Canadian
8217,Tyson,Sawyer,IT,Yes,Female,White,No,No,25,Indian
8218,Elijah,Johnson,Marketing,Yes,Prefer not to say,Latin,No,No,39,Russian
8219,Barry,Duvall,Sales,No,Male,White,No,No,28,Canadian
8220,Peter,Forester,Marketing,No,Female,White,No,No,53,Canadian
8221,Jenna,Vincent,Sales,No,Female,White,Yes,No,42,Albanian
8222,Benny,Coates,HR,No,Male,White,No,No,25,Korean
8223,Dani,Stone,Marketing,No,Female,Latin,No,No,38,Canadian
8224,Joseph,Vernon,HR,No,Female,White,No,No,36,American
8225,Adeline,Holt,Finance,No,Male,White,Yes,No,26,Canadian
8226,Jacqueline,Carter,Finance,No,Female,Other,No,No,43,Senegalese
8227,Javier,Murphy,Marketing,No,Male,White,No,No,26,German
8228,Kaylee,Redfern,Marketing,Yes,Female,White,No,No,40,Indian
8229,Leilani,Griffiths,Marketing,No,Female,White,No,No,30,Canadian
8230,Dorothy,Mooney,Operations,No,Male,White,No,No,43,Canadian
8231,Irene,Vinton,IT,No,Male,White,No,No,41,American
8232,Chester,Lucas,Finance,No,Prefer not to say,White,No,No,30,Canadian
8233,Henry,Aldridge,Finance,No,Male,Asian,No,No,41,Canadian
8234,Gwen,Jarrett,HR,No,Male,Asian,No,No,43,Canadian
8235,Martha,Paterson,Operations,No,Female,White,Prefer not to say,No,42,Polish
8236,Rick,Adler,Operations,Yes,Male,Middle Eastern,No,No,26,Canadian
8237,Mavis,Stewart,HR,No,Female,Asian,No,No,53,Canadian
8238,Katelyn,Flett,Marketing,No,Male,White,No,No,28,American
8239,Manuel,Cunningham,Operations,No,Male,Asian,No,No,37,Canadian
8240,Ronald,Whitehouse,IT,No,Male,White,No,No,43,Venezuelan
8241,Charlize,Campbell,HR,No,Female,Asian,No,No,42,Canadian
8242,Evie,Tanner,Finance,Yes,Male,White,No,No,41,Thai
8243,Chester,Evans,Operations,No,Female,White,No,No,38,Colombian
8244,Jack,Yang,Sales,No,Male,Asian,No,No,41,Canadian
8245,Stella,Powell,Operations,No,Male,Other,No,No,26,Canadian
8246,Liam,Quinnell,Operations,No,Male,White,No,No,32,Canadian
8247,Jacqueline,Partridge,IT,No,Male,White,No,No,57,Canadian
8248,Harvey,Murphy,HR,No,Female,White,No,No,41,Zimbabwean
8249,Emmanuelle,Parker,IT,No,Male,Black,No,No,37,Canadian
8250,Carolyn,Lewis,Finance,No,Prefer not to say,White,No,No,43,Canadian
8251,Chris,Glass,HR,No,Male,White,Yes,No,38,Indonesian
8252,Lexi,Quinnell,Marketing,No,Male,White,No,No,25,Canadian
8253,Bryon,Powell,IT,No,Female,Asian,No,No,32,Bangladeshi
8254,Remy,Yang,HR,No,Male,White,Prefer not to say,No,26,Canadian
8255,Daron,White,IT,No,Male,White,No,No,43,Moroccan
8256,Hayden,Hunt,IT,No,Male,White,No,No,39,Haitian
8257,Denis,Mcgee,IT,No,Female,White,No,No,41,Canadian
8258,Grace,Connell,Finance,No,Female,White,No,No,28,Canadian
8259,Phillip,Quinn,Sales,No,Male,White,No,No,30,Canadian
8260,Tyler,Myatt,Sales,No,Male,White,Yes,No,32,Australian
8261,Chris,Watson,Sales,No,Male,White,No,No,37,Philippine
8262,Iris,Miller,IT,No,Male,White,No,No,51,Canadian
8263,Harry,Harris,IT,No,Male,White,No,No,64,British
8264,Owen,Marshall,Marketing,No,Male,White,No,No,50,Canadian
8265,Skylar,Osman,IT,No,Male,Latin,No,No,44,Indonesian
8266,Fred,Allen,Finance,Yes,Transgender,White,No,No,45,Australian
8267,Bryce,London,IT,No,Male,White,No,No,41,Canadian
8268,Benjamin,Farrow,IT,No,Male,White,Yes,No,52,Canadian
8269,Marissa,Moreno,Finance,No,Female,Middle Eastern,No,No,43,Lao
8270,Kenzie,Roman,Marketing,No,Male,White,No,No,34,Canadian
8271,Hank,Morrow,Marketing,Yes,Female,White,No,No,34,Indian
8272,Rae,Cattell,IT,No,Female,White,No,No,37,American
8273,Gwen,Judd,IT,Yes,Male,White,No,No,31,Canadian
8274,Paula,Marshall,Finance,No,Female,White,No,No,31,American
8275,Mina,Patel,Operations,No,Female,White,No,No,31,Malaysian
8276,Savannah,Saunders,IT,No,Male,Prefer not to say,Yes,No,35,Polish
8277,Matt,Dobson,IT,No,Male,Black,No,No,39,Costa Rican
8278,Benny,Adams,Marketing,No,Female,White,No,No,35,Canadian
8279,Daniel,Wild,Finance,Yes,Female,White,No,No,38,Canadian
8280,Courtney,Young,Operations,Yes,Male,White,No,No,30,Canadian
8281,Hayden,Wills,IT,No,Female,White,No,No,40,Tunisian
8282,Peyton,Hopkinson,Operations,No,Male,White,Yes,No,57,Cuban
8283,Ron,Snow,Operations,No,Male,Black,Prefer not to say,No,27,Australian
8284,Beatrice,Andersson,Marketing,No,Male,Black,Yes,No,25,Thai
8285,Danny,Dobson,Marketing,No,Female,Asian,No,No,41,Dominican
8286,Fred,Ebden,RD,No,Male,Middle Eastern,No,No,35,American
8287,Isabella,Denton,Sales,No,Male,Asian,No,No,44,Polish
8288,Candace,Allen,IT,Yes,Male,White,Yes,No,32,Colombian
8289,Daniel,Fleming,Finance,No,Female,White,No,Yes,52,Canadian
8290,Mike,Jackson,Marketing,Yes,Female,White,No,No,32,Australian
8291,Javier,Ashwell,Operations,No,Male,White,Yes,No,32,Indian
8292,Anthony,Cox,IT,No,Male,White,No,No,29,South African
8293,Russel,Burge,Finance,No,Female,White,No,No,36,Canadian
8294,Ethan,Overson,Finance,No,Female,White,No,No,29,Canadian
8295,Brad,Page,HR,Yes,Male,White,No,No,37,Canadian
8296,Mason,Cavanagh,HR,No,Male,White,No,No,40,Indian
8297,Elly,Patel,Sales,No,Female,White,No,No,29,Indian
8298,Shay,Grey,Sales,No,Female,Middle Eastern,Yes,No,32,Canadian
8299,Roger,Foxley,HR,No,Female,White,No,No,26,American
8300,Chris,Flett,Finance,Yes,Male,White,No,No,47,Indian
8301,Leroy,Hilton,Operations,No,Male,White,Yes,No,45,British
8302,Gabriel,Evans,IT,No,Male,Asian,No,No,44,Canadian
8303,John,Kennedy,Operations,Yes,Female,White,No,No,43,Canadian
8304,Eduardo,Newton,Sales,No,Male,Asian,No,No,24,Indonesian
8305,Javier,Bayliss,Marketing,No,Female,Asian,No,No,31,Mexican
8306,Hazel,Rossi,Operations,No,Male,White,No,No,54,Canadian
8307,Maia,Ebden,IT,No,Prefer not to say,White,Yes,No,37,Canadian
8308,Ron,Exton,Sales,Yes,Female,Asian,No,No,29,Canadian
8309,Harvey,Willis,Sales,No,Male,Black,Yes,No,30,Mozambican
8310,Carina,Addis,IT,No,Male,White,Yes,No,40,American
8311,Marjorie,Beal,Operations,No,Female,Asian,No,No,58,Canadian
8312,Candice,Dixon,HR,No,Male,White,No,No,35,Bangladeshi
8313,Tara,Nayler,IT,No,Prefer not to say,White,No,No,41,Indian
8314,Leroy,Ashwell,Finance,No,Female,White,No,No,42,American
8315,Chad,Mould,Finance,No,Male,Asian,No,No,39,Canadian
8316,Evie,Baker,Marketing,No,Non-binary/non-conforming,Prefer not to say,No,No,38,Canadian
8317,Leroy,Greenwood,IT,No,Male,White,No,No,29,Philippine
8318,Mona,Little,Operations,No,Male,White,No,No,40,American
8319,Tyler,Morgan,Marketing,No,Male,Black,Yes,No,39,Korean
